id,name,market,33types,17types
3175,エー・ピーカンパニー,市場第一部（内国株）,6100,14
3176,三洋貿易,市場第一部（内国株）,6050,13
3177,ありがとうサービス,JASDAQ(スタンダード・内国株）,6100,14
3178,チムニー,市場第一部（内国株）,6100,14
3179,シュッピン,市場第一部（内国株）,6100,14
3180,ビューティガレージ,市場第一部（内国株）,6050,13
3181,買取王国,JASDAQ(スタンダード・内国株）,6100,14
3182,オイシックス・ラ・大地,マザーズ（内国株）,6100,14
3183,ウイン・パートナーズ,市場第一部（内国株）,6050,13
3184,ＩＣＤＡホールディングス,市場第二部（内国株）,6100,14
3185,夢展望,マザーズ（内国株）,6100,14
3186,ネクステージ,市場第一部（内国株）,6100,14
3187,サンワカンパニー,マザーズ（内国株）,6100,14
3189,ＡＮＡＰ,JASDAQ(スタンダード・内国株）,6100,14
3190,ホットマン,JASDAQ(スタンダード・内国株）,6100,14
3191,ジョイフル本田,市場第一部（内国株）,6100,14
3192,白鳩,JASDAQ(スタンダード・内国株）,6100,14
3193,鳥貴族,市場第一部（内国株）,6100,14
3194,キリン堂ホールディングス,市場第一部（内国株）,6100,14
3195,ジェネレーションパス,マザーズ（内国株）,6100,14
3196,ホットランド,市場第一部（内国株）,6100,14
3197,すかいらーくホールディングス,市場第一部（内国株）,6100,14
3198,ＳＦＰホールディングス,市場第一部（内国株）,6100,14
3199,綿半ホールディングス,市場第一部（内国株）,6100,14
3201,日本毛織,市場第一部（内国株）,3100,4
3202,ダイトウボウ,市場第一部（内国株）,3100,4
3204,トーア紡コーポレーション,市場第一部（内国株）,3100,4
3205,ダイドーリミテッド,市場第一部（内国株）,3100,4
3209,カネヨウ,市場第二部（内国株）,6050,13
3221,ヨシックス,市場第一部（内国株）,6100,14
3222,ユナイテッド・スーパーマーケット・ホールディングス,市場第一部（内国株）,6100,14
3223,エスエルディー,JASDAQ(スタンダード・内国株）,6100,14
3224,ゼネラル・オイスター,マザーズ（内国株）,6100,14
3226,日本アコモデーションファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3227,ＭＣＵＢＳ　ＭｉｄＣｉｔｙ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3228,三栄建築設計,市場第一部（内国株）,8050,17
3231,野村不動産ホールディングス,市場第一部（内国株）,8050,17
3232,三重交通グループホールディングス,市場第一部（内国株）,8050,17
3234,森ヒルズリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3236,プロパスト,JASDAQ(スタンダード・内国株）,8050,17
3237,イントランス,マザーズ（内国株）,8050,17
3238,セントラル総合開発,市場第二部（内国株）,8050,17
3241,ウィル,市場第二部（内国株）,8050,17
3242,アーバネットコーポレーション,JASDAQ(スタンダード・内国株）,8050,17
3244,サムティ,市場第一部（内国株）,8050,17
3245,ディア・ライフ,市場第一部（内国株）,8050,17
3246,コーセーアールイー,市場第一部（内国株）,8050,17
3248,アールエイジ,市場第二部（内国株）,8050,17
3249,産業ファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3250,エー・ディー・ワークス,市場第一部（内国株）,8050,17
3252,日本商業開発,市場第一部（内国株）,8050,17
3254,プレサンスコーポレーション,市場第一部（内国株）,8050,17
3258,ユニゾホールディングス,市場第一部（内国株）,8050,17
3261,グランディーズ,マザーズ（内国株）,8050,17
3264,アスコット,JASDAQ(スタンダード・内国株）,8050,17
3266,ファンドクリエーショングループ,JASDAQ(スタンダード・内国株）,8050,17
3267,フィル・カンパニー,市場第一部（内国株）,2050,3
3269,アドバンス・レジデンス投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3271,ＴＨＥグローバル社,市場第一部（内国株）,8050,17
3275,ハウスコム,市場第一部（内国株）,8050,17
3276,日本管理センター,市場第一部（内国株）,8050,17
3277,サンセイランディック,市場第一部（内国株）,8050,17
3278,ケネディクス・レジデンシャル・ネクスト投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3279,アクティビア・プロパティーズ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3280,エストラスト,市場第一部（内国株）,8050,17
3281,ＧＬＰ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3282,コンフォリア・レジデンシャル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3283,日本プロロジスリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3284,フージャースホールディングス,市場第一部（内国株）,8050,17
3286,トラストホールディングス,マザーズ（内国株）,8050,17
3287,星野リゾート・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3288,オープンハウス,市場第一部（内国株）,8050,17
3289,東急不動産ホールディングス,市場第一部（内国株）,8050,17
3290,Ｏｎｅリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3291,飯田グループホールディングス,市場第一部（内国株）,8050,17
3292,イオンリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3293,アズマハウス,JASDAQ(スタンダード・内国株）,8050,17
3294,イーグランド,市場第一部（内国株）,8050,17
3295,ヒューリックリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3296,日本リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3297,東武住販,JASDAQ(スタンダード・内国株）,8050,17
3298,インベスコ・オフィス・ジェイリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3299,ムゲンエステート,市場第一部（内国株）,8050,17
3300,ＡＭＢＩＴＩＯＮ,マザーズ（内国株）,8050,17
3302,帝国繊維,市場第一部（内国株）,3100,4
3306,日本製麻,市場第二部（内国株）,6050,13
3308,日本ヘルスケア投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3309,積水ハウス・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3315,日本コークス工業,市場第一部（内国株）,3300,2
3316,東京日産コンピュータシステム,JASDAQ(スタンダード・内国株）,6050,13
3317,フライングガーデン,JASDAQ(スタンダード・内国株）,6100,14
3319,ゴルフダイジェスト・オンライン,市場第一部（内国株）,6100,14
3320,クロスプラス,市場第二部（内国株）,6050,13
3321,ミタチ産業,市場第一部（内国株）,6050,13
3322,アルファグループ,JASDAQ(スタンダード・内国株）,6050,13
3323,レカム,JASDAQ(スタンダード・内国株）,6050,13
3326,ランシステム,JASDAQ(スタンダード・内国株）,9050,10
3328,ＢＥＥＮＯＳ,市場第一部（内国株）,6100,14
3329,東和フードサービス,JASDAQ(スタンダード・内国株）,6100,14
3333,あさひ,市場第一部（内国株）,6100,14
3341,日本調剤,市場第一部（内国株）,6100,14
3344,ワンダーコーポレーション,JASDAQ(スタンダード・内国株）,6100,14
3347,トラスト,市場第二部（内国株）,6100,14
3349,コスモス薬品,市場第一部（内国株）,6100,14
3350,レッド・プラネット・ジャパン,JASDAQ(スタンダード・内国株）,6050,13
3352,バッファロー,JASDAQ(スタンダード・内国株）,6100,14
3353,メディカル一光グループ,JASDAQ(スタンダード・内国株）,6100,14
3355,クリヤマホールディングス,市場第二部（内国株）,6050,13
3356,テリロジー,JASDAQ(スタンダード・内国株）,6050,13
3358,ワイエスフード,JASDAQ(スタンダード・内国株）,6100,14
3359,タイセイ,マザーズ（内国株）,6050,13
3360,シップヘルスケアホールディングス,市場第一部（内国株）,6050,13
3361,トーエル,市場第一部（内国株）,6100,14
3370,フジタコーポレーション,JASDAQ(スタンダード・内国株）,6100,14
3371,ソフトクリエイトホールディングス,市場第一部（内国株）,5250,10
3372,関門海,市場第二部（内国株）,6100,14
3374,内外テック,JASDAQ(スタンダード・内国株）,6050,13
3375,ＺＯＡ,JASDAQ(スタンダード・内国株）,6100,14
3376,オンリー,市場第一部（内国株）,6100,14
3377,バイク王＆カンパニー,市場第二部（内国株）,6050,13
3382,セブン＆アイ・ホールディングス,市場第一部（内国株）,6100,14
3386,コスモ・バイオ,JASDAQ(スタンダード・内国株）,6050,13
3387,クリエイト・レストランツ・ホールディングス,市場第一部（内国株）,6100,14
3388,明治電機工業,市場第一部（内国株）,6050,13
3390,ＩＮＥＳＴ,JASDAQ(スタンダード・内国株）,6050,13
3391,ツルハホールディングス,市場第一部（内国株）,6100,14
3392,デリカフーズホールディングス,市場第一部（内国株）,6050,13
3393,スターティアホールディングス,市場第一部（内国株）,6050,13
3395,サンマルクホールディングス,市場第一部（内国株）,6100,14
3396,フェリシモ,市場第一部（内国株）,6100,14
3397,トリドールホールディングス,市場第一部（内国株）,6100,14
3399,丸千代山岡家,JASDAQ(スタンダード・内国株）,6100,14
3401,帝人,市場第一部（内国株）,3100,4
3402,東レ,市場第一部（内国株）,3100,4
3405,クラレ,市場第一部（内国株）,3200,4
3407,旭化成,市場第一部（内国株）,3200,4
3408,サカイオーベックス,市場第一部（内国株）,3100,4
3409,北日本紡績,市場第二部（内国株）,3100,4
3415,ＴＯＫＹＯ　ＢＡＳＥ,市場第一部（内国株）,6100,14
3416,ピクスタ,マザーズ（内国株）,6100,14
3417,大木ヘルスケアホールディングス,JASDAQ(スタンダード・内国株）,6050,13
3418,バルニバービ,マザーズ（内国株）,6100,14
3420,ケー・エフ・シー,市場第二部（内国株）,3550,3
3421,稲葉製作所,市場第一部（内国株）,3550,3
3423,エスイー,JASDAQ(スタンダード・内国株）,3550,3
3424,ミヤコ,JASDAQ(スタンダード・内国株）,3550,3
3426,アトムリビンテック,JASDAQ(スタンダード・内国株）,3550,3
3431,宮地エンジニアリンググループ,市場第一部（内国株）,3550,3
3433,トーカロ,市場第一部（内国株）,3550,3
3434,アルファＣｏ,市場第一部（内国株）,3550,3
3435,サンコーテクノ,市場第二部（内国株）,3550,3
3436,ＳＵＭＣＯ,市場第一部（内国株）,3550,3
3437,特殊電極,JASDAQ(スタンダード・内国株）,3550,3
3439,三ツ知,JASDAQ(スタンダード・内国株）,3550,3
3440,日創プロニティ,市場第二部（内国株）,3550,3
3441,山王,JASDAQ(スタンダード・内国株）,3550,3
3443,川田テクノロジーズ,市場第一部（内国株）,3550,3
3444,菊池製作所,JASDAQ(スタンダード・内国株）,3550,3
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,市場第一部（内国株）,3550,3
3446,ジェイテックコーポレーション,マザーズ（内国株）,3550,3
3447,信和,市場第一部（内国株）,3550,3
3448,清鋼材,PRO Market,3550,3
3449,テクノフレックス,市場第二部（内国株）,3550,3
3451,トーセイ・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3452,ビーロット,市場第一部（内国株）,8050,17
3453,ケネディクス商業リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3454,ファーストブラザーズ,市場第一部（内国株）,8050,17
3455,ヘルスケア＆メディカル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3456,ＴＳＯＮ,PRO Market,8050,17
3457,ハウスドゥ,市場第一部（内国株）,8050,17
3458,シーアールイー,市場第一部（内国株）,8050,17
3459,サムティ・レジデンシャル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3461,パルマ,マザーズ（内国株）,8050,17
3462,野村不動産マスターファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3463,いちごホテルリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3464,プロパティエージェント,市場第一部（内国株）,8050,17
3465,ケイアイスター不動産,市場第一部（内国株）,8050,17
3466,ラサールロジポート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3467,アグレ都市デザイン,市場第一部（内国株）,8050,17
3468,スターアジア不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3469,デュアルタップ,市場第二部（内国株）,8050,17
3470,マリモ地方創生リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3471,三井不動産ロジスティクスパーク投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3472,大江戸温泉リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3473,さくら総合リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3474,Ｇ－ＦＡＣＴＯＲＹ,マザーズ（内国株）,8050,17
3475,グッドコムアセット,市場第一部（内国株）,8050,17
3476,投資法人みらい,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3477,フォーライフ,マザーズ（内国株）,8050,17
3478,森トラスト・ホテルリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3479,ティーケーピー,マザーズ（内国株）,8050,17
3480,ジェイ・エス・ビー,市場第一部（内国株）,8050,17
3481,三菱地所物流リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3482,ロードスターキャピタル,マザーズ（内国株）,8050,17
3483,翔栄,PRO Market,8050,17
3484,テンポイノベーション,市場第一部（内国株）,8050,17
3486,グローバル・リンク・マネジメント,市場第一部（内国株）,8050,17
3487,ＣＲＥロジスティクスファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3488,ザイマックス・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3489,フェイスネットワーク,マザーズ（内国株）,8050,17
3490,アズ企画設計,JASDAQ(スタンダード・内国株）,8050,17
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,マザーズ（内国株）,8050,17
3492,タカラレーベン不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3493,伊藤忠アドバンス・ロジスティクス投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-
3494,マリオン,JASDAQ(スタンダード・内国株）,8050,17
3495,香陵住販,JASDAQ(スタンダード・内国株）,8050,17
3496,アズーム,マザーズ（内国株）,8050,17
3497,リーガル不動産,マザーズ（内国株）,8050,17
3498,霞ヶ関キャピタル,マザーズ（内国株）,8050,17
3501,住江織物,市場第一部（内国株）,3100,4
3512,日本フエルト,市場第一部（内国株）,3100,4
3513,イチカワ,市場第一部（内国株）,3100,4
3515,フジコー,JASDAQ(スタンダード・内国株）,3100,4
3521,エコナックホールディングス,市場第一部（内国株）,9050,10
3524,日東製網,市場第一部（内国株）,3100,4
3526,芦森工業,市場第一部（内国株）,3700,6
3528,プロスペクト,市場第二部（内国株）,8050,17
3529,アツギ,市場第一部（内国株）,3100,4
3536,アクサスホールディングス,JASDAQ(スタンダード・内国株）,6100,14
3537,昭栄薬品,JASDAQ(スタンダード・内国株）,6050,13
3538,ウイルプラスホールディングス,市場第一部（内国株）,6100,14
3539,ジャパンミート,市場第一部（内国株）,6100,14
3540,歯愛メディカル,JASDAQ(スタンダード・内国株）,6050,13
3541,農業総合研究所,マザーズ（内国株）,6050,13
3542,ベガコーポレーション,マザーズ（内国株）,6100,14
3543,コメダホールディングス,市場第一部（内国株）,6050,13
3544,サツドラホールディングス,市場第一部（内国株）,6100,14
3545,デファクトスタンダード,市場第一部（内国株）,6100,14
3546,アレンザホールディングス,市場第一部（内国株）,6100,14
3547,串カツ田中ホールディングス,市場第一部（内国株）,6100,14
3548,バロックジャパンリミテッド,市場第一部（内国株）,6100,14
3549,クスリのアオキホールディングス,市場第一部（内国株）,6100,14
3550,スタジオアタオ,マザーズ（内国株）,6100,14
3551,ダイニック,市場第一部（内国株）,3100,4
3553,共和レザー,市場第一部（内国株）,3200,4
3556,リネットジャパングループ,マザーズ（内国株）,6100,14
3557,ユナイテッド＆コレクティブ,マザーズ（内国株）,6100,14
3558,ロコンド,マザーズ（内国株）,6100,14
3559,ピーバンドットコム,市場第一部（内国株）,6050,13
3560,ほぼ日,JASDAQ(スタンダード・内国株）,6100,14
3561,力の源ホールディングス,市場第一部（内国株）,6100,14
3562,Ｎｏ．１,JASDAQ(スタンダード・内国株）,6050,13
3563,スシローグローバルホールディングス,市場第一部（内国株）,6100,14
3564,ＬＩＸＩＬビバ,市場第一部（内国株）,6100,14
3565,アセンテック,市場第一部（内国株）,6050,13
3566,ユニフォームネクスト,マザーズ（内国株）,6100,14
3569,セーレン,市場第一部（内国株）,3100,4
3571,ソトー,市場第一部（内国株）,3100,4
3577,東海染工,市場第一部（内国株）,3100,4
3578,倉庫精練,市場第二部（内国株）,3100,4
3580,小松マテーレ,市場第一部（内国株）,3100,4
3583,オーベクス,市場第二部（内国株）,3100,4
3591,ワコールホールディングス,市場第一部（内国株）,3100,4
3593,ホギメディカル,市場第一部（内国株）,3100,4
3597,自重堂,市場第二部（内国株）,3100,4
3598,山喜,市場第二部（内国株）,3100,4
3600,フジックス,市場第二部（内国株）,3100,4
3604,川本産業,市場第二部（内国株）,3100,4
3606,レナウン,市場第一部（内国株）,3100,4
3607,クラウディアホールディングス,市場第一部（内国株）,3100,4
3608,ＴＳＩホールディングス,市場第一部（内国株）,3100,4
3611,マツオカコーポレーション,市場第一部（内国株）,3100,4
3612,ワールド,市場第一部（内国株）,3100,4
3622,ネットイヤーグループ,マザーズ（内国株）,5250,10
3623,ビリングシステム,マザーズ（内国株）,5250,10
3624,アクセルマーク,マザーズ（内国株）,5250,10
3625,テックファームホールディングス,JASDAQ(グロース・内国株）,5250,10
3626,ＴＩＳ,市場第一部（内国株）,5250,10
3627,ネオス,市場第一部（内国株）,5250,10
3628,データホライゾン,マザーズ（内国株）,5250,10
3630,電算システム,市場第一部（内国株）,5250,10
3632,グリー,市場第一部（内国株）,5250,10
3633,ＧＭＯペパボ,市場第二部（内国株）,5250,10
3634,ソケッツ,マザーズ（内国株）,5250,10
3635,コーエーテクモホールディングス,市場第一部（内国株）,5250,10
3636,三菱総合研究所,市場第一部（内国株）,5250,10
3639,ボルテージ,市場第一部（内国株）,5250,10
3640,電算,市場第一部（内国株）,5250,10
3641,パピレス,JASDAQ(スタンダード・内国株）,5250,10
3645,メディカルネット,マザーズ（内国株）,5250,10
3646,駅探,マザーズ（内国株）,5250,10
3647,ジー・スリーホールディングス,市場第二部（内国株）,5250,10
3648,ＡＧＳ,市場第一部（内国株）,5250,10
3649,ファインデックス,市場第一部（内国株）,5250,10
3652,ディジタルメディアプロフェッショナル,マザーズ（内国株）,5250,10
3653,モルフォ,マザーズ（内国株）,5250,10
3655,ブレインパッド,市場第一部（内国株）,5250,10
3656,ＫＬａｂ,市場第一部（内国株）,5250,10
3657,ポールトゥウィン・ピットクルーホールディングス,市場第一部（内国株）,5250,10
3658,イーブックイニシアティブジャパン,市場第一部（内国株）,5250,10
3659,ネクソン,市場第一部（内国株）,5250,10
3660,アイスタイル,市場第一部（内国株）,5250,10
3661,エムアップ,市場第一部（内国株）,5250,10
3662,エイチーム,市場第一部（内国株）,5250,10
3663,アートスパークホールディングス,市場第二部（内国株）,5250,10
3664,モブキャストホールディングス,マザーズ（内国株）,5250,10
3665,エニグモ,市場第一部（内国株）,5250,10
3666,テクノスジャパン,市場第一部（内国株）,5250,10
3667,ｅｎｉｓｈ,市場第一部（内国株）,5250,10
3668,コロプラ,市場第一部（内国株）,5250,10
3670,協立情報通信,JASDAQ(スタンダード・内国株）,5250,10
3671,ソフトマックス,マザーズ（内国株）,5250,10
3672,オルトプラス,市場第一部（内国株）,5250,10
3673,ブロードリーフ,市場第一部（内国株）,5250,10
3674,オークファン,マザーズ（内国株）,5250,10
3675,クロス・マーケティンググループ,市場第一部（内国株）,5250,10
3676,デジタルハーツホールディングス,市場第一部（内国株）,5250,10
3677,システム情報,市場第一部（内国株）,5250,10
3678,メディアドゥホールディングス,市場第一部（内国株）,5250,10
3679,じげん,市場第一部（内国株）,5250,10
3680,ホットリンク,マザーズ（内国株）,5250,10
3681,ブイキューブ,市場第一部（内国株）,5250,10
3682,エンカレッジ・テクノロジ,市場第一部（内国株）,5250,10
3683,サイバーリンクス,市場第一部（内国株）,5250,10
3686,ディー・エル・イー,市場第一部（内国株）,5250,10
3687,フィックスターズ,市場第一部（内国株）,5250,10
3688,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,市場第一部（内国株）,5250,10
3689,イグニス,マザーズ（内国株）,5250,10
3690,イルグルム,マザーズ（内国株）,5250,10
3691,リアルワールド,マザーズ（内国株）,5250,10
3692,ＦＦＲＩ,マザーズ（内国株）,5250,10
3693,イー・カムトゥルー,PRO Market,5250,10
3694,オプティム,市場第一部（内国株）,5250,10
3695,ＧＭＯリサーチ,マザーズ（内国株）,5250,10
3696,セレス,市場第一部（内国株）,5250,10
3697,ＳＨＩＦＴ,市場第一部（内国株）,5250,10
3698,ＣＲＩ・ミドルウェア,マザーズ（内国株）,5250,10
3708,特種東海製紙,市場第一部（内国株）,3150,4
3710,ジョルダン,JASDAQ(スタンダード・内国株）,5250,10
3711,創通,JASDAQ(スタンダード・内国株）,5250,10
3712,情報企画,市場第二部（内国株）,5250,10
3719,ジェクシード,JASDAQ(スタンダード・内国株）,5250,10
3723,日本ファルコム,マザーズ（内国株）,5250,10
3726,フォーシーズホールディングス,市場第二部（内国株）,6100,14
3727,アプリックス,マザーズ（内国株）,5250,10
3733,ソフトウェア・サービス,JASDAQ(スタンダード・内国株）,5250,10
3738,ティーガイア,市場第一部（内国株）,5250,10
3741,セック,市場第一部（内国株）,5250,10
3744,サイオス,市場第二部（内国株）,5250,10
3747,インタートレード,市場第二部（内国株）,5250,10
3750,ＦＲＡＣＴＡＬＥ,市場第二部（内国株）,5250,10
3751,日本アジアグループ,市場第一部（内国株）,5250,10
3753,フライトホールディングス,市場第二部（内国株）,5250,10
3756,豆蔵ホールディングス,市場第一部（内国株）,5250,10
3758,アエリア,JASDAQ(スタンダード・内国株）,5250,10
3760,ケイブ,JASDAQ(スタンダード・内国株）,5250,10
3762,テクマトリックス,市場第一部（内国株）,5250,10
3763,プロシップ,市場第一部（内国株）,5250,10
3765,ガンホー・オンライン・エンターテイメント,市場第一部（内国株）,5250,10
3766,システムズ・デザイン,JASDAQ(スタンダード・内国株）,5250,10
3768,リスクモンスター,市場第二部（内国株）,5250,10
3769,ＧＭＯペイメントゲートウェイ,市場第一部（内国株）,5250,10
3770,ザッパラス,市場第一部（内国株）,5250,10
3771,システムリサーチ,市場第一部（内国株）,5250,10
3772,ウェルス・マネジメント,市場第二部（内国株）,8050,17
3773,アドバンスト・メディア,マザーズ（内国株）,5250,10
3774,インターネットイニシアティブ,市場第一部（内国株）,5250,10
3776,ブロードバンドタワー,JASDAQ(スタンダード・内国株）,5250,10
3777,ＦＨＴホールディングス,JASDAQ(グロース・内国株）,5250,10
3778,さくらインターネット,市場第一部（内国株）,5250,10
3779,ジェイ・エスコムホールディングス,JASDAQ(スタンダード・内国株）,5250,10
3782,ディー・ディー・エス,マザーズ（内国株）,5250,10
3784,ヴィンクス,市場第一部（内国株）,5250,10
3787,テクノマセマティカル,市場第二部（内国株）,5250,10
3788,ＧＭＯクラウド,市場第一部（内国株）,5250,10
3791,ＩＧポート,JASDAQ(スタンダード・内国株）,5250,10
3793,ドリコム,マザーズ（内国株）,5250,10
3796,いい生活,市場第二部（内国株）,5250,10
3798,ＵＬＳグループ,JASDAQ(スタンダード・内国株）,5250,10
3799,キーウェアソリューションズ,市場第二部（内国株）,5250,10
3800,ユニリタ,JASDAQ(スタンダード・内国株）,5250,10
3803,イメージ情報開発,JASDAQ(グロース・内国株）,5250,10
3804,システム　ディ,JASDAQ(スタンダード・内国株）,5250,10
3807,フィスコ,JASDAQ(グロース・内国株）,5250,10
3810,サイバーステップ,市場第二部（内国株）,5250,10
3814,アルファクス・フード・システム,JASDAQ(グロース・内国株）,5250,10
3815,メディア工房,マザーズ（内国株）,5250,10
3816,大和コンピューター,JASDAQ(スタンダード・内国株）,5250,10
3817,ＳＲＡホールディングス,市場第一部（内国株）,5250,10
3822,Ｍｉｎｏｒｉソリューションズ,市場第一部（内国株）,5250,10
3823,アクロディア,市場第二部（内国株）,5250,10
3825,リミックスポイント,市場第二部（内国株）,5250,10
3826,システムインテグレータ,市場第一部（内国株）,5250,10
3834,朝日ネット,市場第一部（内国株）,5250,10
3835,ｅＢＡＳＥ,市場第一部（内国株）,5250,10
3836,アバント,市場第一部（内国株）,5250,10
3837,アドソル日進,市場第一部（内国株）,5250,10
3839,ＯＤＫソリューションズ,JASDAQ(スタンダード・内国株）,5250,10
3840,パス,市場第二部（内国株）,5250,10
3841,ジーダット,JASDAQ(スタンダード・内国株）,5250,10
3842,ネクストジェン,JASDAQ(グロース・内国株）,5250,10
3843,フリービット,市場第一部（内国株）,5250,10
3844,コムチュア,市場第一部（内国株）,5250,10
3845,アイフリークモバイル,JASDAQ(スタンダード・内国株）,5250,10
3847,パシフィックシステム,JASDAQ(スタンダード・内国株）,5250,10
3848,データ・アプリケーション,JASDAQ(スタンダード・内国株）,5250,10
3850,エヌ・ティ・ティ・データ・イントラマート,市場第二部（内国株）,5250,10
3851,日本一ソフトウェア,JASDAQ(スタンダード・内国株）,5250,10
3852,サイバーコム,市場第一部（内国株）,5250,10
3853,アステリア,市場第一部（内国株）,5250,10
3854,アイル,市場第一部（内国株）,5250,10
3856,Ａｂａｌａｎｃｅ,市場第二部（内国株）,3650,9
3857,ラック,JASDAQ(スタンダード・内国株）,5250,10
3858,ユビキタスＡＩコーポレーション,JASDAQ(スタンダード・内国株）,5250,10
3861,王子ホールディングス,市場第一部（内国株）,3150,4
3863,日本製紙,市場第一部（内国株）,3150,4
3864,三菱製紙,市場第一部（内国株）,3150,4
3865,北越コーポレーション,市場第一部（内国株）,3150,4
3877,中越パルプ工業,市場第一部（内国株）,3150,4
3878,巴川製紙所,市場第一部（内国株）,3150,4
3880,大王製紙,市場第一部（内国株）,3150,4
3891,ニッポン高度紙工業,JASDAQ(スタンダード・内国株）,3150,4
3892,岡山製紙,JASDAQ(スタンダード・内国株）,3150,4
3895,ハビックス,JASDAQ(スタンダード・内国株）,3150,4
3896,阿波製紙,市場第一部（内国株）,3150,4
3900,クラウドワークス,マザーズ（内国株）,5250,10
3901,マークラインズ,市場第一部（内国株）,5250,10
3902,メディカル・データ・ビジョン,市場第一部（内国株）,5250,10
3903,ｇｕｍｉ,市場第一部（内国株）,5250,10
3904,カヤック,マザーズ（内国株）,5250,10
3905,データセクション,マザーズ（内国株）,5250,10
3906,ＡＬＢＥＲＴ,マザーズ（内国株）,5250,10
3907,シリコンスタジオ,マザーズ（内国株）,5250,10
3908,コラボス,マザーズ（内国株）,5250,10
3909,ショーケース,市場第一部（内国株）,5250,10
3910,エムケイシステム,JASDAQ(スタンダード・内国株）,5250,10
3911,Ａｉｍｉｎｇ,マザーズ（内国株）,5250,10
3912,モバイルファクトリー,市場第一部（内国株）,5250,10
3913,ｓＭｅｄｉｏ,マザーズ（内国株）,5250,10
3914,ＪＩＧ－ＳＡＷ,マザーズ（内国株）,5250,10
3915,テラスカイ,市場第一部（内国株）,5250,10
3916,デジタル・インフォメーション・テクノロジー,市場第一部（内国株）,5250,10
3917,アイリッジ,マザーズ（内国株）,5250,10
3918,ＰＣＩホールディングス,市場第一部（内国株）,5250,10
3919,パイプドＨＤ,市場第一部（内国株）,5250,10
3920,アイビーシー,市場第一部（内国株）,5250,10
3921,ネオジャパン,市場第一部（内国株）,5250,10
3922,ＰＲ　ＴＩＭＥＳ,市場第一部（内国株）,5250,10
3923,ラクス,マザーズ（内国株）,5250,10
3924,ランドコンピュータ,市場第一部（内国株）,5250,10
3925,ダブルスタンダード,市場第一部（内国株）,5250,10
3926,オープンドア,市場第一部（内国株）,5250,10
3927,フーバーブレイン,マザーズ（内国株）,5250,10
3928,マイネット,市場第一部（内国株）,5250,10
3929,ソーシャルワイヤー,マザーズ（内国株）,5250,10
3930,はてな,マザーズ（内国株）,5250,10
